NumberActors,TotalFatalities,StartYear,StartMonth,EndMonth,Region,DurationM,DurationY
3,28000,1768,10,7,Europa,69,6
2,0,1768,0,6,Europa,0,1
2,460,1768,0,0,Europa,0,1
3,11500,1768,0,0,Europa,0,4
2,0,1768,10,7,Europa,69,6
3,0,1769,0,0,Africa,0,0
2,0,1769,0,0,Asia Sud-Est,0,1
2,0,1770,0,0,Europa,0,0
2,0,1770,0,0,Africa,0,0
2,0,1770,0,0,Africa,0,0
3,0,1770,0,0,Medio Oriente,0,0
2,0,1770,0,0,Africa,0,0
2,300,1771,5,5,Nord America,0,0
2,0,1771,0,0,Medio Oriente,0,0
2,0,1771,0,0,Africa,0,0
2,0,1771,0,0,Asia Sud-Est,0,0
2,0,1771,0,0,Asia Sud-Est,0,31
2,120000,1771,0,0,Asia Sud-Est,0,5
2,0,1772,0,0,Nord America,0,5
2,0,1772,0,0,Sud America,0,5
2,0,1772,0,0,Europa,0,0
2,0,1772,0,0,Africa,0,0
2,0,1772,0,0,Africa,0,0
2,5000,1773,9,9,Europa,12,1
2,0,1774,0,0,Europa,0,1
3,0,1774,2,4,Asia Sud-Est,2,0
2,30000,1774,9,9,Asia Sud-Est,0,0
2,0,1774,0,0,Africa,0,0
4,0,1774,0,0,Africa,0,2
5,40000,1775,4,2,Nord America,94,8
2,8000,1775,7,0,Africa,0,0
2,0,1775,0,0,Medio Oriente,0,2
2,3000,1775,5,5,Asia Sud-Est,84,7
2,0,1776,0,0,Sud America,0,1
2,0,1776,0,0,Africa,0,8
6,0,1776,0,0,Africa,0,0
4,26000,1778,2,9,Europa,67,5
4,300,1778,7,5,Europa,10,1
2,0,1778,0,0,Africa,0,0
2,0,1779,2,5,Africa,3,0
2,0,1779,0,0,Africa,0,0
2,0,1779,0,0,Asia Sud-Est,0,0
2,9000,1780,11,2,Europa,27,3
2,0,1781,0,0,Africa,0,0
2,2250,1781,0,5,Asia Sud-Est,0,3
2,0,1781,3,7,Asia Sud-Est,28,2
2,0,1782,0,0,Africa,0,10
2,0,1782,0,0,Asia Sud-Est,0,0
2,0,1783,0,1,Europa,0,1
2,0,1783,0,0,Europa,0,1
4,0,1783,0,0,Africa,0,1
2,0,1783,0,0,Africa,0,0
3,2000,1784,0,0,Europa,0,1
2,0,1784,0,0,Europa,0,1
2,0,1784,0,0,Africa,0,0
2,0,1784,0,0,Africa,0,1
2,0,1784,0,0,Africa,0,0
2,0,1784,0,0,Asia Sud-Est,0,0
2,0,1784,0,0,Asia Sud-Est,0,0
2,0,1784,0,0,Asia Sud-Est,0,5
4,0,1785,0,0,Europa,0,2
2,0,1786,8,2,Nord America,6,1
2,0,1786,12,12,Asia Sud-Est,12,1
2,18000,1786,0,8,Africa,0,0
2,0,1786,0,0,Africa,0,0
4,191500,1787,8,1,Europa,53,5
2,30000,1788,0,0,Asia Sud-Est,0,1
3,90000,1788,6,8,Europa,26,2
2,0,1788,0,0,Africa,0,4
2,4000,1789,12,12,Europa,12,1
2,28000,1789,0,2,Asia Sud-Est,0,3
2,0,1789,7,8,Europa,1,0
2,0,1789,6,0,Europa,0,0
2,0,1789,0,0,Africa,0,0
2,0,1789,0,0,Asia Centrale,0,15
3,0,1789,5,7,Asia Sud-Est,2,0
2,17000,1790,0,0,Nord America,0,4
2,0,1790,0,0,Africa,0,2
2,60000,1790,0,0,Africa,0,11
2,0,1790,0,0,Asia Sud-Est,0,2
0,1915000,1791,0,3,Europa,0,11
3,35000,1791,8,4,Nord America,44,4
6,330800,1792,4,0,Europa,0,6
2,0,1792,8,9,Europa,1,0
3,31080,1792,5,5,Europa,12,1
2,0,1792,0,0,Africa,0,0
2,77840,1793,2,9,Europa,91,7
2,0,1793,2,0,Europa,0,2
4,0,1793,0,0,Nord America,0,8
2,58000,1793,3,0,Europa,0,1
2,0,1793,0,0,Africa,0,0
2,36000,1793,4,0,Africa,0,2
2,0,1793,0,0,Asia Sud-Est,0,0
4,30000,1794,3,10,Europa,19,1
2,0,1794,9,9,Africa,0,0
2,7000,1795,0,0,Europa,0,6
2,0,1795,0,0,Nord America,0,1
2,0,1795,0,0,Sud America,0,1
2,7000,1795,0,0,Europa,0,3
2,25000,1795,0,0,Europa,0,1
2,0,1795,0,0,Africa,0,0
2,0,1795,0,0,Asia Sud-Est,0,1
3,19000,1795,0,0,Asia Sud-Est,0,1
3,0,1795,0,0,Asia Sud-Est,0,1
2,15000,1795,0,0,Asia Sud-Est,0,2
2,2150,1796,0,0,Europa,0,1
2,0,1796,0,0,Europa,0,0
2,0,1796,0,0,Medio Oriente,0,0
2,275000,1796,2,9,Asia Sud-Est,103,8
2,0,1797,0,0,Africa,0,0
2,4000,1798,0,0,Nord America,0,2
5,11200,1798,6,8,Africa,38,3
7,444270,1798,12,3,Europa,39,4
3,30000,1798,0,0,Asia Sud-Est,0,0
2,0,1798,0,0,Asia Sud-Est,0,0
2,0,1799,0,0,Nord America,0,2
2,31000,1799,0,0,Africa,0,2
3,19000,1799,3,5,Asia Sud-Est,2,0
2,120000,1799,0,0,Asia Sud-Est,0,3
2,0,1800,0,0,Europa,0,29
4,0,1800,0,11,Africa,0,2
2,1200,1801,4,4,Europa,0,0
2,0,1801,0,0,Europa,0,0
2,7000,1801,5,6,Africa,49,4
2,0,1801,0,0,Africa,0,10
2,0,1801,0,0,Asia Sud-Est,0,0
2,0,1801,0,0,Asia Sud-Est,0,0
2,24150,1802,2,11,Nord America,21,1
2,0,1802,0,0,Europa,0,1
2,0,1802,0,0,Medio Oriente,0,0
2,1000,1802,2,0,Asia Sud-Est,0,0
2,150,1802,10,9,Asia Sud-Est,23,2
0,4425000,1803,5,6,Europa,145,12
2,536400,1803,5,12,Europa,139,11
2,6000,1803,0,0,Europa,0,5
2,0,1803,7,9,Europa,2,0
3,0,1803,2,2,Africa,0,0
2,0,1803,0,0,Asia Sud-Est,0,0
2,25000,1803,8,11,Asia Sud-Est,27,2
2,65000,1804,3,10,Europa,115,9
2,45000,1804,0,10,Europa,0,9
3,0,1804,0,0,Medio Oriente,0,0
2,0,1804,0,0,Africa,0,0
3,85000,1804,0,0,Africa,0,6
2,5500,1804,0,0,Asia Sud-Est,0,0
5,76000,1805,10,6,Europa,20,2
4,56000,1805,0,3,Africa,0,6
2,0,1805,0,0,Asia Sud-Est,0,0
2,0,1805,0,0,Asia Sud-Est,0,0
3,154600,1806,10,11,Europa,1,0
2,170000,1806,11,5,Europa,66,6
2,750,1806,0,0,Asia Sud-Est,0,0
2,0,1806,6,8,Sud America,2,0
2,0,1806,0,0,Nord America,0,14
2,29000,1806,0,0,Africa,0,1
2,0,1806,0,0,Asia Sud-Est,0,0
2,0,1807,7,7,Sud America,0,0
2,5000,1807,0,0,Africa,0,0
2,0,1807,0,0,Sud America,0,3
2,0,1807,0,0,Europa,0,5
2,0,1807,1,3,Europa,2,0
2,0,1807,9,9,Europa,0,0
4,93840,1807,11,4,Europa,77,7
2,0,1807,0,0,Africa,0,0
2,0,1807,0,0,Africa,0,10
2,0,1807,0,0,Africa,0,0
2,0,1807,0,0,Asia Sud-Est,0,4
2,1000,1807,0,0,Asia Sud-Est,0,30
4,65000,1808,2,9,Europa,19,1
2,0,1808,0,0,Europa,0,1
2,0,1808,0,0,Nord America,0,1
2,16000,1808,0,0,Asia Sud-Est,0,0
2,0,1808,0,0,Asia Sud-Est,0,0
3,0,1809,4,2,Europa,10,1
2,160000,1809,4,7,Europa,3,0
2,0,1809,0,0,Africa,0,0
2,0,1809,0,0,Asia Sud-Est,0,0
2,0,1810,0,0,Europa,0,0
2,6000,1810,0,9,Asia Sud-Est,0,1
2,18000,1810,9,0,Nord America,0,4
2,5000,1810,9,4,Sud America,91,8
2,0,1810,5,7,Sud America,74,6
2,2000,1810,5,8,Sud America,15,1
2,0,1810,4,7,Sud America,15,1
2,10000,1810,0,0,Africa,0,0
2,0,1810,0,0,Africa,0,0
2,65000,1810,0,0,Asia Sud-Est,0,0
2,7000,1811,0,0,Nord America,0,0
3,0,1811,0,0,Sud America,0,10
2,20000,1811,0,0,Medio Oriente,0,2
2,0,1811,0,0,Africa,0,7
3,0,1811,0,0,Africa,0,0
2,0,1811,0,0,Africa,0,0
2,0,1811,0,0,Africa,0,1
3,26000,1811,0,0,Africa,0,8
2,0,1811,0,0,Africa,0,0
2,18000,1811,0,0,Asia Sud-Est,0,4
2,0,1811,12,4,Asia Sud-Est,4,1
2,5000,1812,6,3,Nord America,33,3
2,212600,1812,6,12,Europa,6,0
3,0,1812,0,0,Africa,0,0
4,37000,1812,0,0,Asia Sud-Est,0,0
2,1000,1813,0,0,Nord America,0,1
2,0,1813,5,7,Sud America,14,1
6,692000,1813,1,3,Europa,14,1
2,0,1813,0,0,Europa,0,1
2,0,1813,0,0,Africa,0,0
2,0,1813,0,0,Africa,0,0
2,0,1813,10,1,Asia Sud-Est,3,1
2,30000,1814,8,2,Europa,6,1
2,0,1814,0,0,Africa,0,2
2,25000,1814,11,0,Asia Sud-Est,0,2
4,49344,1815,3,6,Europa,3,0
2,20000,1815,3,5,Europa,2,0
2,0,1815,0,0,Sud America,0,0
2,1000,1815,3,7,Africa,4,0
3,0,1815,1,2,Asia Sud-Est,1,0
3,0,1816,12,10,Sud America,58,5
2,0,1816,0,0,Europa,0,3
2,11000,1816,0,0,Europa,0,9
2,0,1816,0,0,Medio Oriente,0,2
4,23000,1816,8,0,Africa,0,0
2,33000,1816,0,0,Asia Sud-Est,0,0
2,0,1817,0,6,Asia Sud-Est,0,1
2,12000,1817,11,6,Asia Sud-Est,7,1
2,11000,1817,10,11,Asia Sud-Est,13,1
4,5000,1817,2,9,Sud America,55,4
2,8000,1818,0,0,Nord America,0,0
2,60000,1818,0,0,Africa,0,40
2,0,1818,0,0,Africa,0,0
2,85000,1818,4,5,Africa,13,1
2,0,1818,0,11,Africa,0,0
2,32000,1818,0,0,Asia Sud-Est,0,0
2,1000,1819,0,6,Asia Sud-Est,0,2
2,1000,1819,10,11,Sud America,13,1
2,0,1819,8,8,Europa,0,0
2,0,1819,0,0,Africa,0,2
2,60000,1819,0,9,Africa,0,9
2,0,1819,0,10,Africa,0,0
2,0,1819,0,0,Asia Sud-Est,0,0
2,26000,1819,0,0,Asia Sud-Est,0,3
2,1000,1820,0,0,Medio Oriente,0,0
3,20000,1820,2,8,Africa,18,1
2,0,1820,0,0,Europa,0,2
2,1000,1820,0,0,Europa,0,2
2,0,1820,8,9,Europa,1,0
2,7000,1820,1,3,Europa,2,0
3,2000,1820,7,3,Europa,8,1
2,0,1820,0,0,Africa,0,0
2,0,1820,0,0,Asia Sud-Est,0,8
2,5000,1821,1,7,Nord America,18,1
2,0,1821,0,9,Europa,0,2
3,3000,1821,3,4,Europa,1,0
4,0,1821,0,0,Europa,0,3
2,0,1821,0,4,Europa,0,4
2,21000,1821,0,0,Asia Sud-Est,0,0
5,120000,1821,3,9,Europa,102,8
2,1000,1821,8,0,Medio Oriente,0,0
2,0,1821,0,0,Africa,0,0
6,0,1821,0,0,Africa,0,2
3,0,1821,0,11,Asia Sud-Est,0,4
4,10000,1822,0,12,Sud America,0,2
3,0,1822,0,0,Nord America,0,1
2,500,1822,8,7,Sud America,11,1
2,20000,1822,0,8,Asia Sud-Est,0,6
2,0,1822,0,0,Nord America,0,0
2,0,1822,10,11,Africa,1,0
3,0,1822,0,0,Africa,0,0
2,0,1822,0,0,Africa,0,2
2,20000,1823,9,1,Asia Sud-Est,28,3
2,0,1823,0,0,Nord America,0,0
2,1000,1823,4,8,Europa,4,0
2,0,1823,0,0,Europa,0,1
2,3000,1823,0,9,Africa,0,3
2,0,1823,0,0,Africa,0,0
2,0,1823,0,0,Africa,0,0
2,0,1823,0,0,Africa,0,0
2,0,1823,0,0,Asia Sud-Est,0,0
2,0,1824,0,0,Africa,0,0
2,0,1824,0,0,Africa,0,0
3,7000,1825,3,9,Sud America,42,3
2,0,1825,0,0,Africa,0,0
2,0,1825,0,0,Africa,0,0
2,0,1825,5,5,Africa,0,0
2,0,1825,9,12,Africa,3,0
2,0,1825,0,0,Africa,0,0
2,3000,1825,0,0,Asia Sud-Est,0,5
2,1000,1825,0,0,Asia Sud-Est,0,0
2,35000,1825,7,3,Asia Sud-Est,56,5
2,900,1825,12,1,Europa,1,1
4,7200,1825,9,2,Europa,29,3
2,9000,1825,12,1,Asia Sud-Est,1,1
2,40000,1826,6,9,Europa,3,0
3,200,1826,3,4,Europa,13,1
2,0,1826,5,5,Africa,0,0
2,0,1826,0,0,Asia Sud-Est,0,0
2,31000,1826,0,0,Asia Sud-Est,0,3
2,20000,1826,0,0,Asia Centrale,0,2
5,4300,1827,7,10,Europa,3,0
3,29000,1827,1,3,Sud America,26,2
2,1000,1827,4,5,Africa,37,3
2,1000,1827,0,0,Nord America,0,2
2,400,1828,0,0,Sud America,0,3
4,20100,1828,6,5,Europa,71,6
2,0,1828,1,12,Europa,11,0
4,130000,1828,4,9,Europa,17,1
2,0,1828,0,0,Africa,0,0
2,0,1829,0,0,Nord America,0,1
2,400,1829,0,4,Sud America,0,1
2,0,1829,0,2,Sud America,0,0
2,4000,1829,8,9,Nord America,1,0
2,500,1829,0,0,Africa,0,1
2,100,1829,10,11,Africa,1,0
2,0,1829,0,0,Asia Sud-Est,0,8
2,10000,1829,0,0,Europa,0,11
3,10000,1830,8,11,Europa,3,0
2,0,1830,0,0,Europa,0,0
2,2000,1830,7,7,Europa,0,0
2,0,1830,0,0,Europa,0,26
4,0,1830,7,7,Europa,12,1
3,21000,1830,11,10,Europa,11,1
4,5000,1830,2,11,Europa,21,1
2,0,1830,0,0,Africa,0,0
2,10000,1830,6,7,Africa,1,0
2,0,1830,0,0,Africa,0,12
2,0,1830,0,0,Africa,0,0
7,0,1830,0,0,Africa,0,0
4,0,1830,0,0,Africa,0,1
2,0,1830,0,0,Africa,0,0
2,1000,1830,9,11,Asia Centrale,2,0
2,0,1830,0,8,Asia Sud-Est,0,7
4,3000,1831,8,5,Europa,21,2
4,100,1831,2,0,Europa,0,3
2,0,1831,0,0,Sud America,0,9
2,500,1831,0,0,Nord America,0,0
5,0,1831,0,0,Nord America,0,14
2,3000,1831,2,0,Europa,0,0
2,0,1831,0,0,Europa,0,6
3,18000,1831,2,5,Medio Oriente,27,2
2,0,1831,0,0,Africa,0,0
2,0,1831,0,0,Africa,0,10
2,22000,1831,0,0,Asia Sud-Est,0,3
2,4000,1832,1,0,Nord America,0,2
3,8000,1832,5,8,Nord America,3,0
2,0,1832,0,0,Europa,0,7
2,0,1832,10,1,Europa,3,1
3,0,1832,0,0,Africa,0,2
2,0,1832,0,4,Africa,0,5
2,0,1832,0,0,Africa,0,0
2,1000,1833,4,4,Sud America,12,1
5,32650,1833,10,6,Europa,80,7
2,0,1833,0,0,Europa,0,0
2,0,1833,0,0,Africa,0,0
2,500,1833,0,0,Africa,0,0
2,1000,1833,0,0,Africa,0,3
3,0,1833,0,0,Africa,0,3
2,0,1833,0,0,Asia Sud-Est,0,1
2,3000,1833,0,0,Asia Sud-Est,0,6
2,1000,1834,0,0,Medio Oriente,0,0
2,3000,1834,4,4,Europa,0,0
4,700,1834,4,5,Europa,1,0
4,500,1834,12,5,Africa,5,1
2,0,1834,12,9,Africa,9,1
2,16000,1834,5,7,Asia Sud-Est,2,0
2,0,1835,0,6,Africa,0,2
2,3200,1835,6,4,Nord America,10,1
2,0,1835,7,0,Sud America,0,0
2,1000,1835,9,3,Sud America,114,10
4,1100,1835,0,0,Europa,0,11
2,0,1835,0,0,Africa,0,0
2,0,1835,0,0,Africa,0,0
5,2000,1836,7,1,Sud America,30,3
5,10000,1836,0,10,Sud America,0,4
2,3000,1836,0,0,Europa,0,1
2,0,1836,0,0,Africa,0,0
2,1000,1836,8,11,Africa,15,1
2,1000,1837,0,0,Africa,0,0
2,0,1837,12,12,Nord America,0,0
2,0,1837,11,11,Nord America,0,0
3,4000,1837,10,12,Africa,122,10
2,0,1837,4,4,Asia Sud-Est,0,0
3,1000,1837,11,9,Asia Sud-Est,10,1
4,50000,1837,0,0,Asia Sud-Est,0,23
2,0,1837,2,2,Asia Sud-Est,0,0
3,16000,1838,2,2,Africa,24,2
2,100,1838,0,0,Europa,0,0
2,2000,1838,4,3,Nord America,11,1
2,20000,1838,0,0,Asia Sud-Est,0,7
2,6000,1839,0,0,Nord America,0,1
2,20000,1839,0,0,Medio Oriente,0,6
6,12000,1839,4,11,Medio Oriente,19,1
2,5000,1839,0,0,Asia Centrale,0,1
3,12000,1839,7,8,Asia Sud-Est,37,3
2,0,1839,11,11,Europa,0,0
4,20000,1839,1,12,Asia Sud-Est,47,3
2,400,1839,11,11,Asia Sud-Est,0,0
2,17000,1839,0,0,Asia Sud-Est,0,10
2,0,1839,0,0,Asia Sud-Est,0,0
2,0,1840,0,0,Nord America,0,3
2,0,1840,0,8,Europa,0,3
3,4000,1840,7,7,Sud America,24,2
2,0,1840,0,0,Africa,0,0
2,0,1840,0,0,Africa,0,0
2,1000,1840,0,0,Africa,0,0
3,0,1840,0,0,Africa,0,0
2,0,1840,12,12,Africa,0,0
2,4000,1841,0,0,Asia Sud-Est,0,0
2,0,1841,4,5,Europa,1,0
2,0,1841,0,0,Europa,0,0
4,11000,1841,1,7,Sud America,126,10
2,1000,1841,10,11,Sud America,1,0
2,2000,1841,0,0,Europa,0,0
7,700,1842,0,10,Sud America,0,9
2,0,1842,6,8,Africa,14,1
2,0,1842,0,0,Africa,0,10
2,0,1843,0,0,Nord America,0,0
2,0,1843,0,0,Africa,0,0
2,12000,1843,2,8,Asia Sud-Est,6,0
2,3100,1843,12,12,Asia Sud-Est,0,0
2,0,1843,6,0,Asia Sud-Est,0,4
2,0,1844,0,0,Nord America,0,0
2,0,1844,2,3,Nord America,1,0
2,1000,1844,7,9,Africa,2,0
2,0,1844,0,0,Africa,0,0
2,0,1844,0,0,Africa,0,0
2,0,1844,0,0,Africa,0,1
2,0,1844,0,0,Asia Sud-Est,0,0
2,24700,1845,12,3,Asia Sud-Est,3,1
2,1000,1845,0,0,Asia Sud-Est,0,0
3,100,1845,6,0,Africa,0,1
3,1000,1845,0,0,Medio Oriente,0,0
2,0,1845,0,0,Nord America,0,2
2,0,1845,0,0,Asia Sud-Est,0,3
2,1000,1846,0,8,Africa,0,2
2,0,1846,3,12,Africa,21,1
2,2000,1846,0,6,Asia Sud-Est,0,3
2,0,1846,0,0,Sud America,0,0
2,17000,1846,4,2,Nord America,22,2
4,2000,1846,2,3,Europa,1,0
2,0,1846,0,0,Europa,0,0
4,0,1846,5,0,Europa,0,4
2,0,1847,10,11,Europa,1,0
2,300000,1847,7,0,Nord America,0,11
2,0,1847,0,0,Sud America,0,8
2,6000,1847,5,5,Europa,24,2
2,0,1847,0,0,Asia Centrale,0,6
2,100,1847,0,0,Asia Sud-Est,0,0
2,1000,1847,4,1,Asia Centrale,9,1
4,0,1848,0,0,Europa,0,0
4,19200,1848,1,8,Europa,19,1
3,1000,1848,1,5,Europa,16,1
3,11000,1848,3,8,Europa,17,1
2,1030,1848,3,3,Europa,0,0
2,2100,1848,3,8,Europa,17,1
2,10000,1848,4,3,Asia Sud-Est,11,1
2,0,1848,0,0,Asia Sud-Est,0,2
5,5000,1848,11,7,Europa,8,1
2,4000,1848,2,8,Europa,6,0
3,6000,1848,3,7,Europa,16,1
3,100000,1848,4,10,Europa,18,1
2,0,1848,6,6,Europa,0,0
2,0,1848,4,4,Europa,0,0
2,4000,1848,3,10,Europa,7,0
4,0,1848,9,0,Europa,0,0
2,0,1848,3,11,Europa,8,0
3,2000,1848,3,11,Europa,32,2
2,0,1848,3,9,Europa,6,0
2,0,1848,0,0,Medio Oriente,0,2
2,0,1848,0,0,Africa,0,2
2,0,1848,0,0,Africa,0,4
2,0,1848,0,0,Asia Sud-Est,0,0
0,0,1849,0,0,Nord America,0,0
2,0,1849,0,0,Nord America,0,9
2,0,1849,5,5,Europa,0,0
2,0,1849,0,11,Europa,0,1
2,0,1849,0,0,Africa,0,5
2,0,1850,5,8,Nord America,15,1
2,0,1850,6,9,Europa,3,0
4,0,1850,0,0,Africa,0,0
2,0,1850,0,0,Africa,0,2
2,3000,1850,3,0,Africa,0,3
2,0,1850,0,0,Africa,0,0
2,0,1850,0,0,Asia Centrale,0,0
2,0,1850,0,0,Asia Sud-Est,0,20
2,2000000,1850,10,7,Asia Sud-Est,177,15
2,0,1851,7,9,Nord America,2,0
4,1300,1851,5,2,Sud America,9,1
2,1000,1851,12,12,Europa,0,0
3,0,1851,6,8,Africa,2,0
2,0,1851,11,12,Africa,1,0
2,0,1851,0,0,Africa,0,0
2,0,1851,3,12,Africa,21,1
2,0,1851,0,0,Africa,0,1
2,0,1851,0,0,Africa,0,2
2,0,1851,0,0,Asia Sud-Est,0,0
2,3000,1851,9,12,Sud America,3,0
2,1500,1852,4,1,Asia Sud-Est,9,1
2,2000,1852,0,0,Asia Sud-Est,0,0
2,0,1852,7,1,Asia Centrale,138,12
2,0,1852,0,0,Asia Centrale,0,0
2,8000,1852,12,3,Europa,3,1
2,0,1852,0,0,Asia Sud-Est,0,0
2,50000,1852,0,0,Asia Sud-Est,0,11
2,4000,1853,12,1,Sud America,13,2
2,0,1853,0,0,Nord America,0,2
6,772000,1853,1,2,Europa,37,3
2,0,1853,4,4,Africa,0,0
2,0,1853,6,0,Africa,0,0
5,0,1853,0,0,Africa,0,0
2,0,1853,0,0,Asia Centrale,0,0
2,0,1853,9,8,Asia Sud-Est,23,2
2,75000,1853,0,8,Asia Sud-Est,0,15
2,1000,1854,4,12,Sud America,8,0
2,0,1854,6,7,Europa,1,0
2,0,1854,0,0,Africa,0,7
2,0,1854,0,0,Africa,0,0
2,3000,1854,0,0,Africa,0,0
2,0,1854,0,0,Africa,0,0
2,0,1854,0,11,Asia Centrale,0,6
2,200,1855,11,0,Nord America,0,5
2,0,1855,0,0,Nord America,0,1
2,2000,1855,6,5,Nord America,11,1
2,0,1855,0,0,Africa,0,0
2,77,1855,0,0,Africa,0,0
2,0,1855,0,0,Africa,0,0
3,0,1855,0,0,Africa,0,0
2,0,1855,0,0,Africa,0,0
2,77,1855,0,0,Africa,0,0
2,0,1855,0,0,Africa,0,0
2,1000,1855,7,0,Asia Sud-Est,0,1
2,0,1855,0,0,Asia Sud-Est,0,0
4,0,1856,10,5,Nord America,7,1
2,0,1855,0,0,Europa,0,4
2,0,1855,7,0,Asia Sud-Est,0,18
2,0,1856,10,4,Asia Sud-Est,6,1
2,3000,1856,10,3,Medio Oriente,5,1
2,0,1856,7,7,Europa,0,0
2,3000,1856,10,3,Sud America,17,2
2,1000,1856,0,0,Africa,0,1
2,0,1856,0,0,Africa,0,2
0,0,1856,12,12,Africa,0,0
3,11000,1856,10,10,Asia Sud-Est,48,4
2,0,1856,0,0,Asia Sud-Est,0,17
2,0,1857,0,0,Europa,0,1
2,1000,1857,0,0,Africa,0,0
2,0,1857,4,0,Africa,0,0
2,2500,1857,0,0,Asia Centrale,0,0
2,15000,1857,5,4,Asia Sud-Est,23,2
4,8000,1858,1,1,Nord America,36,3
4,0,1858,0,0,Nord America,0,0
2,4400,1858,5,6,Europa,13,1
2,0,1858,0,0,Europa,0,0
5,0,1858,0,9,Africa,0,0
4,4000,1858,8,4,Asia Sud-Est,56,5
4,20000,1859,2,12,Sud America,58,4
2,1000,1859,10,10,Sud America,0,0
2,0,1859,0,0,Sud America,0,0
6,40000,1859,4,7,Europa,3,0
2,17500,1859,7,0,Europa,0,1
2,10000,1859,10,4,Africa,6,1
2,1500,1859,0,0,Europa,0,5
2,0,1859,0,0,Africa,0,0
2,1000,1859,4,0,Asia Sud-Est,0,4
3,1000,1859,2,1,Asia Sud-Est,11,1
3,15000,1860,4,2,Europa,10,1
2,2500,1860,9,9,Europa,0,0
2,0,1860,0,0,Europa,0,1
0,3000,1860,5,10,Sud America,29,2
3,3000,1860,4,6,Medio Oriente,14,1
2,0,1860,8,9,Africa,1,0
2,0,1860,0,0,Asia Centrale,0,6
4,1000,1860,0,0,Africa,0,9
2,0,1860,0,0,Asia Sud-Est,0,1
0,75000,1860,1,5,Asia Sud-Est,148,12
2,820000,1861,4,5,Nord America,49,4
0,1000,1861,0,9,Sud America,0,0
2,1000,1861,0,8,Europa,0,1
2,0,1861,2,2,Europa,0,0
2,0,1861,0,0,Africa,0,0
2,0,1861,0,0,Africa,0,1
2,2000,1861,0,0,Africa,0,0
4,250000,1861,0,10,Asia Sud-Est,0,12
4,44787,1862,4,5,Nord America,61,5
4,6000,1862,0,0,Nord America,0,5
2,400,1862,0,8,Europa,0,0
2,1000,1862,0,0,Europa,0,0
4,0,1862,2,10,Europa,8,0
2,0,1862,0,0,Africa,0,0
2,0,1862,0,0,Africa,0,0
3,0,1862,12,7,Asia Sud-Est,7,1
4,600,1862,0,0,Asia Sud-Est,0,2
4,0,1862,0,0,Asia Sud-Est,0,2
2,1000,1863,10,12,Sud America,2,0
2,19000,1863,11,1,Nord America,14,2
2,1000,1863,4,11,Sud America,7,0
2,0,1863,0,0,Sud America,0,9
4,0,1863,1,11,Nord America,10,0
3,30000,1863,1,5,Europa,16,1
2,0,1863,10,12,Medio Oriente,2,0
2,400,1863,8,0,Africa,0,1
2,0,1863,0,0,Africa,0,0
2,0,1863,0,0,Africa,0,7
2,0,1863,0,0,Asia Sud-Est,0,0
2,1400,1863,4,2,Asia Sud-Est,34,3
2,0,1863,8,5,Asia Sud-Est,69,6
4,1000,1863,6,9,Asia Sud-Est,15,1
3,9000,1863,10,12,Asia Sud-Est,2,0
2,250000,1863,0,0,Asia Centrale,0,15
4,1100000,1864,8,3,Sud America,67,6
3,4312,1864,2,8,Europa,6,0
2,0,1864,0,0,Europa,0,0
2,0,1864,0,0,Africa,0,0
2,0,1864,0,0,Africa,0,0
3,0,1864,0,0,Africa,0,1
2,1200,1864,4,5,Africa,25,2
2,0,1864,0,0,Africa,0,0
2,0,1864,0,0,Asia Sud-Est,0,0
2,600,1865,10,11,Nord America,1,0
2,0,1865,0,0,Nord America,0,0
2,1000,1865,9,5,Sud America,8,1
4,0,1865,0,0,Nord America,0,2
2,0,1865,0,0,Africa,0,0
2,0,1865,0,0,Africa,0,0
2,0,1865,0,0,Africa,0,0
2,0,1865,0,0,Africa,0,0
2,1000,1865,12,6,Asia Centrale,30,3
2,1500,1865,0,0,Asia Centrale,0,3
2,1000,1865,1,11,Asia Sud-Est,10,0
2,1000,1866,12,10,Sud America,10,1
5,78978,1866,6,7,Europa,1,0
2,8000,1866,6,8,Europa,2,0
2,0,1866,1,0,Europa,0,0
2,1000,1866,9,12,Europa,27,2
2,0,1866,0,0,Africa,0,0
2,0,1866,0,0,Africa,0,2
2,0,1866,0,2,Asia Sud-Est,0,3
2,0,1866,0,0,Asia Sud-Est,0,2
3,0,1866,7,10,Asia Sud-Est,3,0
2,0,1866,7,7,Asia Sud-Est,0,0
2,80,1866,9,10,Asia Sud-Est,1,0
2,3200,1867,4,6,Africa,2,0
2,4000,1867,9,4,Africa,7,1
3,1200,1867,1,11,Europa,10,0
2,0,1867,0,0,Sud America,0,3
2,0,1867,0,0,Nord America,0,2
2,0,1867,0,0,Asia Sud-Est,0,6
2,0,1868,0,0,Nord America,0,0
2,150000,1868,10,2,Nord America,112,10
2,3000,1868,1,1,Sud America,36,3
2,1600,1868,7,12,Europa,29,2
2,0,1868,0,0,Medio Oriente,0,0
2,0,1868,0,0,Africa,0,10
2,0,1868,0,6,Africa,0,1
3,0,1868,0,0,Africa,0,2
2,0,1868,0,0,Africa,0,2
2,0,1868,0,2,Asia Sud-Est,0,2
2,1000,1868,1,7,Asia Sud-Est,6,0
2,0,1868,0,0,Asia Sud-Est,0,0
2,0,1868,0,0,Asia Sud-Est,0,12
2,0,1869,10,8,Nord America,10,1
